time,dev1,dev2,connection
318928.0,26,31,up
318938.0,11,48,up
318940.0,12,28,up
318940.0,12,39,up
318949.0,3,73,up
318960.0,8,16,up
318984.0,9,25,up
319012.0,12,28,up
319014.0,9,25,up
319016.0,8,30,up
319026.0,22,42,up
319042.0,28,39,up
319050.0,8,16,up
319065.0,6,47,up
319065.0,6,50,up
319071.0,16,30,up
319075.0,4,10,up
319078.0,11,48,up
319079.0,6,36,up
319084.0,26,31,up
319086.0,1,23,up
319099.0,9,56,up
319105.0,4,65,up
319106.0,8,30,up
319108.0,31,69,up
319151.0,31,69,up
319176.0,1,23,up
319176.0,23,72,up
319178.0,11,48,up
319203.0,19,22,up
319219.0,9,57,up
319221.0,8,30,up
319222.0,28,39,up
319224.0,9,25,up
319230.0,16,30,up
319230.0,8,16,up
319267.0,1,23,up
319268.0,11,48,up
319271.0,12,28,up
319271.0,12,39,up
319279.0,9,57,up
319285.0,4,10,up
319296.0,19,22,up
319296.0,23,72,up
319297.0,14,78,up
319311.0,16,30,up
319315.0,4,65,up
319318.0,11,48,up
319344.0,1,23,up
319350.0,8,16,up
319356.0,23,32,up
319369.0,9,25,up
319371.0,16,30,up
319372.0,34,94,up
319374.0,1,72,up
319384.0,19,42,up
319399.0,1,32,up
319399.0,23,32,up
319399.0,32,72,up
319399.0,9,57,up
319402.0,12,28,up
319402.0,28,39,up
319408.0,31,69,up
319416.0,23,72,up
319421.0,12,17,up
319421.0,12,38,up
319447.0,14,78,up
319451.0,12,28,up
319459.0,1,32,up
319464.0,1,72,up
319476.0,1,23,up
319477.0,22,42,up
319481.0,12,28,up
319511.0,12,28,up
319522.0,16,30,up
319529.0,31,69,up
319541.0,12,39,up
319549.0,9,57,up
319553.0,34,94,up
319559.0,6,36,up
319572.0,12,38,up
319590.0,16,30,up
319597.0,22,42,up
319612.0,12,28,up
319612.0,28,39,up
319626.0,23,32,up
319631.0,12,38,up
319650.0,16,30,up
319665.0,6,36,up
319676.0,8,30,up
319676.0,94,99,up
319680.0,8,16,up
319691.0,12,17,up
319691.0,12,39,up
319759.0,9,57,up
319762.0,28,39,up
319769.0,6,36,up
319770.0,16,30,up
319770.0,8,16,up
319777.0,22,42,up
319789.0,32,72,up
319793.0,94,99,up
319800.0,8,16,up
319807.0,23,32,up
319811.0,31,69,up
319824.0,9,25,up
319829.0,11,48,up
319845.0,6,36,up
319852.0,28,39,up
319856.0,34,99,up
319856.0,94,99,up
319889.0,20,27,up
319890.0,16,30,up
319914.0,25,57,up
319914.0,9,25,up
319916.0,8,30,up
319919.0,31,69,up
319919.0,6,36,up
319924.0,19,22,up
319927.0,22,42,up
319932.0,12,17,up
319949.0,6,36,up
319956.0,23,72,up
319962.0,12,39,up
319969.0,9,57,up
319974.0,1,23,up
319974.0,1,72,up
319974.0,9,25,up
319995.0,6,47,up
320005.0,21,32,up
320006.0,8,16,up
320006.0,8,30,up
320025.0,6,36,up
320060.0,23,32,up
320062.0,12,28,up
320069.0,36,47,up
320070.0,8,16,up
320078.0,14,78,up
320100.0,8,16,up
320112.0,12,38,up
320119.0,9,25,up
320123.0,20,27,up
320125.0,1,72,up
320140.0,24,85,up
320142.0,12,17,up
320142.0,12,39,up
320149.0,1,32,up
320149.0,32,72,up
320149.0,9,57,up
320154.0,25,57,up
320156.0,8,16,up
320166.0,23,72,up
320172.0,12,38,up
320194.0,19,22,up
320209.0,32,72,up
320224.0,19,42,up
320228.0,11,48,up
320232.0,12,39,up
320235.0,6,36,up
320239.0,23,32,up
320243.0,28,39,up
320245.0,1,72,up
320262.0,12,38,up
320280.0,8,16,up
320286.0,23,72,up
320322.0,12,39,up
320329.0,1,32,up
320333.0,28,39,up
320364.0,1,72,up
320366.0,8,16,up
320389.0,9,57,up
320394.0,9,25,up
320400.0,8,16,up
320442.0,12,28,up
320454.0,28,39,up
320479.0,9,25,up
320486.0,8,16,up
320487.0,16,30,up
320487.0,8,30,up
320526.0,23,72,up
320550.0,8,16,up
320606.0,25,57,up
320629.0,9,25,up
320629.0,9,57,up
320633.0,28,39,up
320639.0,6,36,up
320656.0,6,47,up
320664.0,25,57,up
320664.0,9,25,up
320668.0,8,30,up
320682.0,12,39,up
320688.0,18,74,up
320694.0,1,32,up
320698.0,20,27,up
320699.0,6,36,up
320700.0,8,16,up
320758.0,16,30,up
320760.0,8,16,up
320776.0,6,36,up
320784.0,1,72,up
320790.0,31,69,up
320810.0,32,72,up
320814.0,1,23,up
320840.0,1,32,up
320844.0,1,23,up
320848.0,30,45,up
320866.0,6,36,up
320876.0,8,16,up
320878.0,16,30,up
320903.0,28,39,up
320904.0,1,32,up
320940.0,31,69,up
320944.0,19,42,up
320949.0,19,22,up
320959.0,9,25,up
320959.0,9,57,up
320964.0,28,39,up
320968.0,16,30,up
320982.0,24,85,up
321000.0,8,16,up
321024.0,28,39,up
321031.0,16,30,up
321050.0,9,57,up
321096.0,23,72,up
321124.0,19,22,up
321150.0,31,69,up
321154.0,19,42,up
321158.0,14,78,up
321170.0,32,72,up
321180.0,6,36,up
321199.0,9,25,up
321217.0,23,32,up
321222.0,12,39,up
321226.0,6,47,up
321230.0,32,72,up
321247.0,23,72,up
321258.0,18,74,up
321259.0,9,25,up
321264.0,12,28,up
321266.0,1,32,up
321270.0,8,16,up
321277.0,1,23,up
321290.0,32,72,up
321300.0,31,69,up
321320.0,23,32,up
321329.0,11,46,up
321342.0,12,28,up
321342.0,12,39,up
321368.0,11,48,up
321381.0,9,57,up
321387.0,8,16,up
321396.0,23,32,up
321396.0,23,72,up
321398.0,46,48,up
321427.0,23,32,up
321428.0,14,78,up
321454.0,16,30,up
321454.0,8,30,up
321462.0,12,39,up
321462.0,24,85,up
321466.0,6,47,up
321488.0,11,48,up
321501.0,9,57,up
321514.0,19,22,up
321514.0,19,42,up
321518.0,22,42,up
321535.0,25,57,up
321540.0,8,16,up
321547.0,23,72,up
321605.0,19,42,up
321621.0,9,57,up
321637.0,1,23,up
321642.0,12,39,up
321661.0,16,30,up
321664.0,8,30,up
321667.0,23,72,up
321681.0,3,73,up
321698.0,11,48,up
321727.0,23,72,up
321728.0,46,48,up
321736.0,6,36,up
321749.0,11,46,up
321771.0,9,57,up
321792.0,12,39,up
321803.0,28,39,up
321840.0,11,46,up
321840.0,6,36,up
321859.0,23,32,up
321912.0,12,39,up
321937.0,23,32,up
321949.0,32,72,up
321951.0,9,57,up
321955.0,28,39,up
321994.0,8,30,up
322014.0,28,38,up
322019.0,11,46,up
322020.0,16,30,up
322027.0,23,32,up
322027.0,23,72,up
322036.0,6,36,up
322041.0,9,25,up
322054.0,8,30,up
322057.0,23,32,up
322080.0,16,30,up
322084.0,8,30,up
322101.0,9,25,up
322104.0,17,28,up
322104.0,28,38,up
322117.0,1,23,up
322134.0,6,36,up
322140.0,11,48,up
322147.0,23,32,up
322164.0,28,38,up
322164.0,28,39,up
322170.0,11,48,up
322199.0,11,46,up
322200.0,16,30,up
322234.0,16,30,up
322284.0,6,36,up
322297.0,23,72,up
322314.0,6,36,up
322328.0,22,42,up
322360.0,11,48,up
322374.0,6,36,up
322381.0,16,30,up
322388.0,14,78,up
322415.0,19,22,up
322420.0,11,48,up
322426.0,6,36,up
322430.0,23,32,up
322445.0,19,42,up
322512.0,12,39,up
322527.0,9,25,up
322528.0,8,16,up
322529.0,11,46,up
322542.0,24,85,up
322641.0,9,25,up
322652.0,16,30,up
322658.0,22,42,up
322666.0,6,36,up
322671.0,9,57,up
322685.0,23,72,up
322708.0,8,16,up
322726.0,6,36,up
322734.0,12,28,up
322742.0,8,16,up
322745.0,19,22,up
322775.0,19,42,up
322775.0,23,32,up
322775.0,23,72,up
322780.0,11,48,up
322786.0,6,36,up
322796.0,9,25,up
322798.0,8,30,up
322805.0,23,32,up
322812.0,12,28,up
322816.0,6,36,up
322821.0,32,72,up
322821.0,9,57,up
322836.0,23,32,up
322854.0,28,39,up
322859.0,11,48,up
322881.0,23,32,up
322895.0,23,72,up
322902.0,12,28,up
322902.0,12,39,up
322911.0,23,32,up
322916.0,1,72,up
322916.0,25,57,up
322916.0,6,36,up
322916.0,9,25,up
322946.0,1,23,up
322946.0,9,25,up
322974.0,12,28,up
322996.0,6,36,up
323001.0,32,72,up
323001.0,9,57,up
323007.0,1,23,up
323036.0,1,72,up
323040.0,12,17,up
323040.0,17,39,up
323061.0,32,72,up
323066.0,1,32,up
323116.0,6,36,up
323127.0,25,57,up
323127.0,9,25,up
323130.0,17,38,up
323135.0,1,23,up
323151.0,23,32,up
323161.0,11,48,up
323200.0,11,48,up
323215.0,28,38,up
323217.0,4,10,up
323239.0,9,25,up
323241.0,23,32,up
323252.0,16,30,up
323271.0,1,32,up
323271.0,32,72,up
323275.0,36,47,up
323290.0,11,48,up
323304.0,28,38,up
323307.0,4,65,up
323331.0,32,72,up
323335.0,36,47,up
323336.0,25,57,up
323350.0,11,48,up
323364.0,17,28,up
323365.0,6,36,up
323366.0,9,25,up
323367.0,11,46,up
323375.0,23,72,up
323397.0,11,48,up
323400.0,17,39,up
323407.0,19,22,up
323416.0,6,47,up
323426.0,25,56,up
323428.0,4,10,up
323428.0,4,65,up
323430.0,17,38,up
323449.0,9,57,up
323458.0,11,46,up
323481.0,32,72,up
323487.0,25,57,up
323487.0,4,10,up
323487.0,4,65,up
323487.0,9,25,up
323489.0,8,16,up
323490.0,17,28,up
323495.0,23,32,up
323495.0,23,72,up
323506.0,6,36,up
323511.0,1,32,up
323511.0,3,73,up
323518.0,11,48,up
323526.0,19,22,up
323540.0,18,74,up
323544.0,17,28,up
323547.0,4,65,up
323548.0,11,48,up
323549.0,16,30,up
323549.0,17,39,up
323576.0,1,72,up
323576.0,25,57,up
323578.0,11,48,up
323598.0,9,25,up
323598.0,9,57,up
323604.0,17,28,up
323604.0,28,39,up
323610.0,17,38,up
323615.0,23,72,up
323626.0,6,47,up
323636.0,1,23,up
323636.0,1,72,up
323636.0,9,25,up
323659.0,9,57,up
323666.0,1,32,up
323698.0,8,16,up
323705.0,23,32,up
323707.0,22,42,up
323716.0,6,47,up
323726.0,9,25,up
323728.0,11,46,up
323766.0,19,42,up
323767.0,19,22,up
323786.0,25,57,up
323787.0,4,10,up
323813.0,17,28,up
323816.0,1,23,up
323816.0,9,25,up
323820.0,17,39,up
323826.0,23,72,up
323834.0,12,17,up
323848.0,11,46,up
323864.0,12,28,up
323864.0,12,39,up
323871.0,1,32,up
323903.0,12,28,up
323903.0,28,39,up
323907.0,25,57,up
323910.0,12,17,up
323910.0,17,28,up
323917.0,19,22,up
323926.0,6,47,up
323936.0,1,72,up
323938.0,8,16,up
323941.0,17,39,up
323961.0,32,72,up
323963.0,28,39,up
323967.0,25,57,up
323975.0,1,23,up
323975.0,23,72,up
323984.0,12,17,up
323984.0,12,28,up
323989.0,9,57,up
323998.0,11,46,up
324024.0,17,28,up
324026.0,1,72,up
324036.0,1,23,up
324036.0,23,72,up
324044.0,12,39,up
324055.0,6,36,up
324087.0,9,25,up
324088.0,4,10,up
324095.0,23,32,up
324120.0,8,16,up
324125.0,23,72,up
324143.0,12,28,up
324148.0,1,23,up
324167.0,6,47,up
324185.0,23,72,up
324190.0,11,48,up
324208.0,11,46,up
324210.0,8,16,up
324224.0,12,28,up
324238.0,8,30,up
324241.0,17,28,up
324259.0,9,25,up
324268.0,8,16,up
324287.0,6,36,up
324297.0,25,57,up
324297.0,9,25,up
324298.0,4,10,up
324298.0,8,16,up
324323.0,17,28,up
324328.0,11,48,up
324353.0,28,39,up
324370.0,46,48,up
324383.0,12,28,up
324409.0,9,25,up
324409.0,9,57,up
324419.0,8,30,up
324430.0,14,78,up
324440.0,18,74,up
324443.0,28,39,up
324448.0,11,48,up
324455.0,23,72,up
324467.0,6,47,up
324476.0,1,72,up
324503.0,28,39,up
324509.0,8,16,up
324520.0,14,78,up
324535.0,6,36,up
324537.0,11,46,up
324539.0,8,16,up
324547.0,22,42,up
324565.0,6,36,up
324569.0,4,10,up
324569.0,4,65,up
324575.0,23,32,up
324597.0,1,21,up
324597.0,21,72,up
324614.0,12,39,up
324619.0,9,25,up
324619.0,9,57,up
324623.0,25,57,up
324627.0,1,23,up
324647.0,6,36,up
324653.0,9,25,up
324657.0,1,72,up
324682.0,1,32,up
324682.0,23,32,up
324682.0,32,72,up
324687.0,1,23,up
324687.0,21,72,up
324689.0,8,30,up
324691.0,12,17,up
324695.0,23,72,up
324704.0,12,39,up
324717.0,1,21,up
324717.0,21,23,up
324737.0,6,36,up
324747.0,1,72,up
324751.0,17,28,up
324777.0,1,32,up
324785.0,21,23,up
324794.0,12,17,up
324803.0,17,28,up
324815.0,23,32,up
324820.0,11,48,up
324831.0,32,72,up
324833.0,25,57,up
324859.0,9,57,up
324890.0,18,74,up
324892.0,32,45,up
324894.0,5,69,up
324895.0,36,47,up
324900.0,16,30,up
324905.0,23,32,up
324921.0,32,72,up
324930.0,8,16,up
324941.0,11,48,up
324947.0,6,36,up
324949.0,9,25,up
324953.0,25,57,up
324957.0,1,72,up
324981.0,23,32,up
324985.0,36,47,up
324987.0,1,23,up
324989.0,4,10,up
324991.0,12,17,up
324991.0,17,39,up
325000.0,14,78,up
325012.0,32,72,up
325017.0,1,32,up
325017.0,1,72,up
325018.0,8,16,up
325020.0,16,30,up
325021.0,17,28,up
325042.0,23,32,up
325048.0,8,16,up
325049.0,4,65,up
325076.0,6,36,up
325106.0,36,47,up
325108.0,11,48,up
325120.0,14,78,up
325132.0,32,72,up
325140.0,16,30,up
325141.0,17,28,up
325146.0,21,23,up
325158.0,6,36,up
325161.0,1,32,up
325162.0,25,57,up
325192.0,9,25,up
325199.0,8,16,up
325200.0,16,30,up
325201.0,12,17,up
325201.0,17,39,up
325207.0,19,42,up
325210.0,46,48,up
325222.0,1,32,up
325222.0,32,72,up
325224.0,17,28,up
325224.0,28,39,up
325225.0,6,36,up
325231.0,12,17,up
325274.0,12,28,up
325278.0,6,36,up
325281.0,1,32,up
325283.0,25,57,up
325290.0,8,16,up
325304.0,12,39,up
325311.0,32,72,up
325317.0,1,32,up
325334.0,24,85,up
325343.0,9,25,up
325349.0,8,30,up
325371.0,9,57,up
325372.0,1,32,up
325377.0,1,23,up
325381.0,17,28,up
325386.0,23,32,up
325390.0,46,48,up
325398.0,6,47,up
325410.0,16,30,up
325438.0,1,72,up
325440.0,8,16,up
325446.0,19,42,up
325467.0,4,65,up
325471.0,16,30,up
325480.0,14,78,up
325484.0,12,38,up
325492.0,32,72,up
325493.0,25,57,up
325497.0,4,10,up
325498.0,1,23,up
325523.0,12,28,up
325531.0,17,28,up
325544.0,12,17,up
325570.0,14,78,up
325574.0,12,39,up
325587.0,4,10,up
325604.0,12,17,up
325604.0,12,28,up
325615.0,6,36,up
325627.0,1,23,up
325631.0,11,48,up
325640.0,9,25,up
325640.0,9,57,up
325643.0,25,57,up
325648.0,1,72,up
325673.0,1,32,up
325673.0,32,72,up
325711.0,12,17,up
325718.0,22,42,up
325730.0,9,57,up
325732.0,23,32,up
325735.0,6,36,up
325741.0,12,17,up
325741.0,17,28,up
325753.0,24,85,up
325755.0,12,28,up
325763.0,28,39,up
325767.0,4,10,up
325768.0,1,23,up
325781.0,46,48,up
325788.0,6,47,up
325793.0,12,28,up
325815.0,12,17,up
325823.0,12,28,up
325823.0,17,28,up
325826.0,56,57,up
325828.0,1,23,up
325831.0,16,30,up
325837.0,19,42,up
325841.0,11,48,up
325856.0,6,36,up
325856.0,9,57,up
325858.0,1,72,up
325866.0,19,22,up
325882.0,21,32,up
325889.0,21,72,up
325898.0,56,57,up
325898.0,9,56,up
325905.0,12,17,up
325908.0,6,47,up
325913.0,12,28,up
325913.0,17,28,up
325913.0,25,56,up
325913.0,25,57,up
325913.0,9,25,up
325917.0,4,10,up
325919.0,21,32,up
325935.0,12,39,up
325942.0,32,72,up
325948.0,1,72,up
325948.0,11,46,up
325956.0,23,32,up
325965.0,12,17,up
325965.0,12,28,up
325973.0,25,56,up
326003.0,9,25,up
326006.0,56,57,up
326008.0,11,46,up
326017.0,1,23,up
326024.0,12,39,up
326030.0,9,56,up
326030.0,9,57,up
326033.0,25,57,up
326033.0,28,39,up
326033.0,9,25,up
326040.0,16,30,up
326046.0,1,23,up
326051.0,14,78,up
326066.0,36,47,up
326087.0,6,36,up
326089.0,35,83,up
326093.0,9,25,up
326100.0,8,16,up
326114.0,12,38,up
326123.0,25,57,up
326123.0,9,25,up
326125.0,56,57,up
326130.0,16,30,up
326155.0,56,57,up
326160.0,8,16,up
326162.0,17,28,up
326183.0,1,32,up
326186.0,56,57,up
326186.0,9,57,up
326190.0,16,30,up
326205.0,12,39,up
326210.0,9,25,up
326212.0,32,72,up
326213.0,12,28,up
326213.0,28,39,up
326216.0,25,57,up
326217.0,4,10,up
326257.0,19,42,up
326259.0,56,57,up
326261.0,14,78,up
326304.0,17,28,up
326306.0,25,57,up
326311.0,8,16,up
326312.0,12,17,up
326312.0,17,39,up
326333.0,28,39,up
326340.0,8,16,up
326342.0,17,28,up
326347.0,1,23,up
326349.0,19,22,up
326350.0,46,48,up
326351.0,14,78,up
326354.0,12,38,up
326358.0,6,47,up
326363.0,12,28,up
326380.0,11,48,up
326418.0,6,36,up
326422.0,1,32,up
326422.0,32,72,up
326423.0,3,73,up
326440.0,46,48,up
326448.0,6,47,up
326482.0,32,72,up
326512.0,1,32,up
326516.0,25,57,up
326518.0,11,46,up
326519.0,8,30,up
326528.0,9,56,up
326549.0,8,16,up
326558.0,56,57,up
326560.0,11,48,up
326573.0,25,56,up
326573.0,25,57,up
326587.0,1,23,up
326587.0,23,32,up
326609.0,8,30,up
326619.0,9,56,up
326632.0,1,32,up
326636.0,9,57,up
326641.0,16,30,up
326641.0,8,16,up
326655.0,12,28,up
326658.0,6,36,up
326668.0,1,32,up
326693.0,12,28,up
326693.0,25,57,up
326696.0,9,57,up
326698.0,4,10,up
326699.0,8,16,up
326710.0,11,48,up
326718.0,6,36,up
326722.0,32,72,up
326737.0,1,23,up
326737.0,23,72,up
326741.0,14,78,up
326753.0,25,57,up
326762.0,17,38,up
326783.0,28,39,up
326786.0,25,57,up
326787.0,36,47,up
326789.0,11,48,up
326798.0,1,23,up
326822.0,17,28,up
326822.0,17,38,up
326822.0,17,39,up
326842.0,32,72,up
326858.0,19,22,up
326865.0,12,28,up
326878.0,1,23,up
326920.0,14,78,up
326970.0,11,48,up
326990.0,9,57,up
326993.0,17,28,up
326993.0,28,39,up
326993.0,9,25,up
327023.0,9,25,up
327031.0,8,16,up
327032.0,17,39,up
327042.0,12,39,up
327072.0,12,17,up
327083.0,23,32,up
327091.0,17,38,up
327091.0,8,16,up
327100.0,10,65,up
327108.0,6,50,up
327113.0,28,39,up
327113.0,32,72,up
327130.0,11,48,up
327138.0,6,47,up
327143.0,1,32,up
327143.0,23,32,up
327149.0,8,30,up
327151.0,8,16,up
327173.0,32,72,up
327178.0,4,10,up
327198.0,6,47,up
327202.0,18,74,up
327209.0,1,23,up
327211.0,16,30,up
327213.0,17,28,up
327213.0,17,38,up
327222.0,12,39,up
327239.0,8,16,up
327247.0,1,23,up
327250.0,11,48,up
327252.0,12,38,up
327260.0,9,25,up
327264.0,12,28,up
327264.0,28,38,up
327264.0,28,39,up
327278.0,19,42,up
327281.0,12,39,up
327293.0,32,72,up
327294.0,17,28,up
327298.0,4,10,up
327308.0,19,22,up
327310.0,11,48,up
327318.0,6,36,up
327324.0,28,38,up
327326.0,5,69,up
327332.0,12,17,up
327332.0,17,38,up
327341.0,12,28,up
327341.0,12,38,up
327353.0,23,32,up
327353.0,32,72,up
327358.0,1,23,up
327368.0,19,42,up
327371.0,14,78,up
327378.0,6,47,up
327385.0,5,71,up
327414.0,17,28,up
327431.0,14,78,up
327443.0,23,32,up
327449.0,8,16,up
327450.0,11,48,up
327451.0,16,30,up
327462.0,12,39,up
327464.0,24,85,up
327474.0,28,38,up
327479.0,8,16,up
327479.0,8,30,up
327482.0,17,28,up
327498.0,6,50,up
327509.0,11,48,up
327512.0,17,39,up
327517.0,1,23,up
327533.0,9,25,up
327538.0,1,72,up
327547.0,1,23,up
327558.0,6,47,up
327561.0,9,56,up
327571.0,16,30,up
327572.0,17,28,up
327572.0,17,39,up
327577.0,1,23,up
327600.0,8,16,up
327600.0,8,30,up
327607.0,23,72,up
327609.0,19,22,up
327631.0,16,30,up
327637.0,1,23,up
327642.0,12,38,up
327653.0,23,32,up
327659.0,11,48,up
327667.0,6,36,up
327684.0,17,28,up
327684.0,9,25,up
327691.0,16,30,up
327697.0,23,32,up
327708.0,6,47,up
327714.0,17,28,up
327719.0,11,48,up
327720.0,8,30,up
327722.0,17,38,up
327722.0,8,16,up
327748.0,4,10,up
327757.0,6,36,up
327782.0,17,38,up
327782.0,17,39,up
327792.0,12,17,up
327792.0,12,39,up
327804.0,17,28,up
327804.0,28,39,up
327811.0,8,16,up
327842.0,17,28,up
327847.0,23,32,up
327850.0,46,48,up
327869.0,11,48,up
327871.0,8,16,up
327888.0,6,47,up
327894.0,17,28,up
327894.0,28,38,up
327902.0,17,39,up
327907.0,6,36,up
327925.0,9,25,up
327931.0,8,30,up
327932.0,16,30,up
327932.0,8,16,up
327941.0,14,78,up
327954.0,17,28,up
327954.0,28,39,up
327959.0,11,48,up
327962.0,8,16,up
327967.0,1,23,up
327969.0,19,22,up
327970.0,10,65,up
327985.0,25,56,up
327993.0,8,16,up
327997.0,23,72,up
328019.0,1,23,up
328019.0,1,72,up
328032.0,12,28,up
328032.0,12,39,up
328041.0,9,25,up
328044.0,1,32,up
328044.0,23,32,up
328044.0,28,38,up
328044.0,32,72,up
328050.0,11,48,up
328052.0,17,28,up
328060.0,10,65,up
328060.0,4,65,up
328065.0,24,85,up
328071.0,9,56,up
328082.0,8,16,up
328092.0,12,17,up
328092.0,12,28,up
328101.0,9,25,up
328112.0,17,38,up
328112.0,17,39,up
328117.0,1,23,up
328131.0,9,25,up
328139.0,1,72,up
328142.0,16,30,up
328142.0,17,28,up
328142.0,8,16,up
328147.0,1,23,up
328148.0,19,22,up
328148.0,19,42,up
328164.0,28,39,up
328168.0,4,10,up
328172.0,12,17,up
328177.0,23,72,up
328194.0,23,32,up
328194.0,28,38,up
328194.0,32,72,up
328199.0,1,72,up
328202.0,17,38,up
328210.0,10,65,up
328210.0,19,22,up
328212.0,12,39,up
328221.0,9,25,up
328231.0,8,30,up
328232.0,17,39,up
328272.0,12,17,up
328302.0,12,17,up
328302.0,12,28,up
328321.0,8,16,up
328322.0,16,30,up
328328.0,19,22,up
328330.0,10,65,up
328332.0,12,38,up
328353.0,17,28,up
328361.0,11,48,up
328369.0,6,47,up
328371.0,9,25,up
328374.0,23,32,up
328374.0,32,72,up
328375.0,25,56,up
328380.0,8,30,up
328392.0,14,78,up
328410.0,8,16,up
328420.0,19,22,up
328422.0,12,38,up
328434.0,28,38,up
328434.0,28,39,up
328439.0,1,23,up
328439.0,1,72,up
328452.0,14,78,up
328464.0,23,32,up
328464.0,9,25,up
328469.0,1,32,up
328472.0,16,30,up
328494.0,32,72,up
328501.0,8,16,up
328501.0,8,30,up
328507.0,1,23,up
328512.0,14,78,up
328521.0,9,25,up
328529.0,4,10,up
328533.0,17,39,up
328537.0,76,83,up
328539.0,19,22,up
328555.0,28,38,up
328562.0,16,30,up
328570.0,19,42,up
328585.0,28,39,up
328598.0,23,72,up
328599.0,19,22,up
328599.0,22,42,up
328607.0,26,69,up
328618.0,4,10,up
328620.0,8,30,up
328631.0,19,22,up
328641.0,9,25,up
328649.0,1,72,up
328680.0,8,16,up
328680.0,8,30,up
328690.0,19,22,up
328691.0,11,48,up
328692.0,12,39,up
328705.0,28,39,up
328709.0,1,23,up
328712.0,16,30,up
328722.0,12,28,up
328734.0,9,25,up
328739.0,1,23,up
328740.0,11,48,up
328741.0,8,16,up
328743.0,12,17,up
328743.0,17,28,up
328743.0,17,38,up
328743.0,17,39,up
328748.0,23,72,up
328752.0,12,28,up
328752.0,12,39,up
328764.0,9,25,up
328794.0,1,32,up
328794.0,32,72,up
328802.0,16,30,up
328802.0,8,16,up
328825.0,12,28,up
328829.0,1,72,up
328855.0,12,28,up
328860.0,8,16,up
328872.0,12,39,up
328890.0,11,48,up
328891.0,8,30,up
328892.0,16,30,up
328892.0,8,16,up
328894.0,17,38,up
328898.0,23,72,up
328899.0,22,42,up
328901.0,46,48,up
328902.0,14,78,up
328915.0,28,39,up
328919.0,1,23,up
328920.0,11,48,up
328951.0,8,16,up
328951.0,8,30,up
328953.0,17,38,up
328961.0,46,48,up
328983.0,17,39,up
328992.0,10,65,up
328992.0,12,17,up
328992.0,12,39,up
329009.0,1,72,up
329035.0,28,39,up
329035.0,9,25,up
329041.0,8,30,up
329052.0,12,38,up
329071.0,8,16,up
329082.0,12,28,up
329092.0,9,25,up
329095.0,28,38,up
329099.0,1,72,up
329125.0,28,39,up
329141.0,11,48,up
329144.0,14,78,up
329155.0,28,38,up
329155.0,9,25,up
329167.0,23,72,up
329185.0,17,28,up
329189.0,4,10,up
329193.0,8,16,up
329200.0,22,42,up
329202.0,12,38,up
329219.0,1,23,up
329219.0,1,72,up
329221.0,8,30,up
329222.0,31,71,up
329222.0,5,31,up
329228.0,6,36,up
329232.0,12,39,up
329240.0,6,47,up
329252.0,16,30,up
329253.0,17,38,up
329259.0,36,47,up
329259.0,6,36,up
329279.0,1,72,up
329281.0,8,16,up
329288.0,6,36,up
329291.0,11,48,up
329292.0,12,39,up
329318.0,1,23,up
329318.0,23,72,up
329323.0,14,78,up
329342.0,8,16,up
329343.0,17,38,up
329348.0,19,42,up
329350.0,22,42,up
329352.0,12,38,up
329371.0,8,30,up
329372.0,8,16,up
329373.0,12,17,up
329379.0,19,22,up
329382.0,12,39,up
329395.0,12,28,up
329400.0,11,48,up
329402.0,16,30,up
329438.0,6,36,up
329455.0,17,28,up
329464.0,17,38,up
329468.0,19,22,up
329471.0,22,42,up
329485.0,28,38,up
329485.0,28,39,up
329490.0,1,21,up
329492.0,5,31,up
329498.0,23,72,up
329524.0,17,28,up
329524.0,17,39,up
329530.0,19,22,up
329532.0,12,17,up
329532.0,12,28,up
329532.0,12,39,up
329536.0,18,74,up
329548.0,26,69,up
329551.0,8,30,up
329553.0,16,30,up
329553.0,8,16,up
329562.0,12,38,up
329569.0,6,36,up
329575.0,28,38,up
329580.0,21,72,up
329592.0,12,17,up
329592.0,12,28,up
329605.0,9,25,up
329618.0,23,72,up
329619.0,19,42,up
329635.0,17,28,up
329642.0,16,30,up
329642.0,8,16,up
329650.0,10,65,up
329662.0,9,25,up
329672.0,5,31,up
329681.0,24,85,up
329682.0,14,78,up
329695.0,28,38,up
329699.0,4,10,up
329706.0,19,22,up
329708.0,23,72,up
329722.0,9,25,up
329728.0,1,23,up
329728.0,1,72,up
329740.0,22,42,up
329743.0,14,78,up
329755.0,9,25,up
329762.0,16,30,up
329762.0,8,16,up
329786.0,28,39,up
329790.0,11,48,up
329792.0,31,71,up
329824.0,17,28,up
329830.0,22,42,up
329831.0,11,48,up
329853.0,16,30,up
329854.0,17,38,up
329858.0,23,72,up
329880.0,11,46,up
329884.0,17,28,up
329908.0,1,23,up
329910.0,11,48,up
329912.0,5,31,up
329940.0,11,48,up
329942.0,16,30,up
329965.0,28,38,up
329968.0,1,23,up
329982.0,14,78,up
329995.0,17,28,up
330000.0,4,10,up
330010.0,22,42,up
330026.0,28,38,up
330028.0,1,72,up
330085.0,28,39,up
330091.0,11,46,up
330145.0,28,38,up
330172.0,9,56,up
330178.0,1,72,up
330191.0,22,42,up
330213.0,16,30,up
330238.0,1,72,up
330244.0,17,39,up
330262.0,9,25,up
330295.0,17,28,up
330300.0,11,48,up
330304.0,17,38,up
330322.0,9,25,up
330328.0,1,23,up
330330.0,4,10,up
